County,Year,Variable,Average,CI_Low,CI_High
Rockdale,2022,Teen Birth Rate (Black),13.07277628,11.233177829,14.912374732
Rockdale,2022,Teen Birth Rate (Hispanic),32.3392023,26.004537597,39.750370029
Rockdale,2022,Teen Birth Rate (white),21.42279709,17.34449574,25.501098439
Rockdale,2022,Injury Death Rate,71.002618913,63.23517863,78.770059195
Rockdale,2022,Injury Death Rate (Black),58.299391008,48.906717382,67.692064633
Rockdale,2022,Injury Death Rate (Hispanic),31.952965235,17.883832082,52.701556901
Rockdale,2022,Injury Death Rate (white),110.07897279,92.749131291,127.40881428
Rockdale,2022,Age-adjusted Death Rate,410.84407508,387.80386271,433.88428746
Rockdale,2022,Child Mortality Rate,57.385257615,42.727093536,75.451015918
Rockdale,2022,Infant Mortality Rate,10.167549764,7.940940721,12.824980539
Rockdale,2022,Drug Overdose Mortality Rate,15.04979279,10.799991142,20.416743286
Rockdale,2022,Drug Overdose Mortality Rate (Black),8.2859546695,4.4119218896,14.169234836
Rockdale,2022,Drug Overdose Mortality Rate (white),33.37494901,21.994301699,48.558798558
Rockdale,2022,Motor Vehicle Mortality Rate,13.519832799,10.799162248,16.717482626
Rockdale,2022,MV Mortality Rate (Black),12.50698064,9.0513639043,16.846820845
Rockdale,2022,MV Mortality Rate (white),17.989634081,12.666362577,24.79634088
Rockdale,2022,Homicide Rate,9.5434113878,7.2826282794,12.284262184
Rockdale,2022,Suicide Rate (Age-Adjusted),14.408232902,10.968214457,18.585570685
Rockdale,2022,Suicide Rate (Black),11.013756483,6.902262551,16.674959675
Rockdale,2022,Suicide Rate (white),26.698230869,17.594302373,38.844524203
Rockdale,2022,Firearm Fatalities Rate,18.137740657,14.425483408,22.513718577
Rockdale,2022,Firearm Fatalities Rate (Black),20.483569814,15.298109682,26.861476606
Rockdale,2022,Firearm Fatalities Rate (white),16.334299188,10.354544512,24.509468848
Schley,2022,Years of Potential Life Lost Rate,9199.1280096,6332.2564428,12918.995925
Schley,2022,Teen Birth Rate,13.286713287,7.9994693457,20.748848651
Schley,2022,Injury Death Rate,88.461538462,56.077027066,132.7357419
Schley,2022,Age-adjusted Death Rate,411.32928571,318.77454664,522.37365284
Screven,2022,Years of Potential Life Lost Rate,10920.331463,8862.3764506,12978.286475
Screven,2022,YPLL Rate (Black),12238.801544,8977.4801031,15500.122986
Screven,2022,YPLL Rate (white),10151.228491,7329.0849716,12973.37201
Screven,2022,Teen Birth Rate,46.330463305,37.787992705,54.872933904
Screven,2022,Teen Birth Rate (Black),46.532045654,34.855695287,60.865061395
Screven,2022,Teen Birth Rate (white),45.118949959,33.989767819,58.728515157
Screven,2022,Injury Death Rate,81.529901449,61.749951172,105.63144394
Screven,2022,Injury Death Rate (Black),72.498791687,44.877894718,110.82210431
Screven,2022,Injury Death Rate (white),88.012218167,60.951019607,122.9882532
Screven,2022,Age-adjusted Death Rate,531.09930521,466.94058902,595.2580214
Screven,2022,Child Mortality Rate,135.76580399,77.6018876,220.47515993
Screven,2022,Motor Vehicle Mortality Rate,31.581092095,21.457819865,44.826839347
Screven,2022,MV Mortality Rate (Black),29.419696487,15.201586479,51.390289167
Screven,2022,MV Mortality Rate (white),34.988214496,21.065190712,54.638431002
Screven,2022,Homicide Rate,11.206193969,5.5940916537,20.050976481
Screven,2022,Suicide Rate (Age-Adjusted),11.82547355,5.4073595233,22.448432368
Screven,2022,Firearm Fatalities Rate,25.746284668,15.258880009,40.690229668
Seminole,2022,Years of Potential Life Lost Rate,11611.787786,8974.4858791,14249.089692
Seminole,2022,YPLL Rate (Black),16036.924685,11039.081047,22521.804723
Seminole,2022,YPLL Rate (white),9779.1669068,6751.6844395,12806.649374
Seminole,2022,Teen Birth Rate,46.643913538,37.097288662,57.897395413
Seminole,2022,Teen Birth Rate (Black),62.119366626,46.251948646,81.675494978
Seminole,2022,Teen Birth Rate (white),30.73286052,20.075724841,45.030761328
Seminole,2022,Injury Death Rate,106.73135233,77.551163998,143.28185878
Seminole,2022,Injury Death Rate (Black),94.237042407,50.177256187,161.14821253
Seminole,2022,Injury Death Rate (white),121.08429029,82.270900629,171.86948482
Seminole,2022,Age-adjusted Death Rate,626.25170627,532.80053103,719.7028815
Seminole,2022,Motor Vehicle Mortality Rate,25.615628949,14.336873071,42.249084449
Spalding,2022,Years of Potential Life Lost Rate,10926.270779,10049.381352,11803.160206
Spalding,2022,YPLL Rate (Black),12256.520364,10759.161373,13753.879355
Spalding,2022,YPLL Rate (white),11110.089141,9885.2268053,12334.951477
Spalding,2022,Teen Birth Rate,39.914416408,36.550949009,43.277883808
Spalding,2022,Teen Birth Rate (Black),52.978982109,47.033189435,58.924774783
Spalding,2022,Teen Birth Rate (Hispanic),26.315789474,16.074367876,40.642602504
Spalding,2022,Teen Birth Rate (white),31.259215571,27.051307761,35.46712338
Spalding,2022,Injury Death Rate,88.376921517,78.240059963,98.513783071
Spalding,2022,Injury Death Rate (Black),55.563755068,42.790861973,70.953674769
Spalding,2022,Injury Death Rate (white),114.69600416,99.642003598,129.75000471
Spalding,2022,Age-adjusted Death Rate,555.85887562,524.97171644,586.74603479
Spalding,2022,Child Mortality Rate,57.589864184,40.335232867,79.728646941
Spalding,2022,Child Mortality Rate (Black),59.732696185,34.142396975,97.002156341
Spalding,2022,Child Mortality Rate (white),59.976009596,35.545584368,94.787952377
Spalding,2022,Infant Mortality Rate,8.8999644001,6.6057251224,11.733493532
Spalding,2022,Drug Overdose Mortality Rate,14.983742639,10.109468238,21.390224304
Spalding,2022,Motor Vehicle Mortality Rate,20.286099441,16.373500404,24.851842332
Spalding,2022,MV Mortality Rate (Black),17.699898226,11.761453829,25.581281057
Spalding,2022,MV Mortality Rate (white),23.158784715,17.795846048,29.630145859
Spalding,2022,Homicide Rate,7.6345535531,5.3177462803,10.617815857
Spalding,2022,Homicide Rate (Black),12.642784447,7.7225411904,19.525755187
Spalding,2022,Homicide Rate (white),5.1463966034,2.8135829126,8.6347790254
Spalding,2022,Suicide Rate (Age-Adjusted),19.475111514,14.825357218,25.12147493
Spalding,2022,Firearm Fatalities Rate,20.580926929,15.981895065,26.09122894
Spalding,2022,Firearm Fatalities Rate (Black),13.890938767,7.939871729,22.558014288
Spalding,2022,Firearm Fatalities Rate (white),26.230924717,19.530646381,34.488821705
Stephens,2022,Years of Potential Life Lost Rate,11240.917902,9799.5079355,12682.327869
Stephens,2022,YPLL Rate (Black),13824.200378,9392.8734508,19622.348954
Stephens,2022,YPLL Rate (white),11437.466919,9842.8684653,13032.065372
Stephens,2022,Teen Birth Rate,33.406445082,28.753223441,38.059666723
Stephens,2022,Teen Birth Rate (Black),29.216467463,18.309804611,44.234082851
Stephens,2022,Teen Birth Rate (Hispanic),37.878787879,18.164351122,69.660439553
Stephens,2022,Teen Birth Rate (white),34.562211982,29.288509457,39.835914507
Stephens,2022,Injury Death Rate,113.33148302,95.010533599,131.65243245
Stephens,2022,Injury Death Rate (Black),85.802917299,45.68643978,146.72560173
Stephens,2022,Injury Death Rate (white),123.10711244,102.18462116,144.02960373
Stephens,2022,Age-adjusted Death Rate,575.67009564,525.98286838,625.3573229
Stephens,2022,Child Mortality Rate,59.952038369,32.776337257,100.58933334
Stephens,2022,Motor Vehicle Mortality Rate,22.680252691,16.275740908,30.768323744
Stephens,2022,Suicide Rate (Age-Adjusted),24.647793359,16.746979755,34.985575225
Stephens,2022,Firearm Fatalities Rate,19.274061739,12.473156511,28.45231728
Stewart,2022,Years of Potential Life Lost Rate,11739.679524,7887.1387047,15592.220344
Stewart,2022,Teen Birth Rate,39.215686275,25.126230155,58.34983267
Stewart,2022,Injury Death Rate,83.336004359,54.437844853,122.10655496
Stewart,2022,Injury Death Rate (Black),99.87707437,53.180335672,170.79283895
Stewart,2022,Injury Death Rate (white),174.379611,92.849798672,298.19444558
Stewart,2022,Age-adjusted Death Rate,608.65108626,495.60834363,721.69382889
Stewart,2022,Motor Vehicle Mortality Rate,25.704538019,12.831612766,45.992518842
Sumter,2022,Years of Potential Life Lost Rate,11142.485594,9760.8768568,12524.094331
Sumter,2022,YPLL Rate (Black),14195.696005,12064.498195,16326.893815
Sumter,2022,YPLL Rate (white),7729.4358008,5971.9929035,9486.878698
Sumter,2022,Teen Birth Rate,32.748965181,28.835355472,36.662574891
Sumter,2022,Teen Birth Rate (Black),37.844263919,32.477166847,43.211360991
Sumter,2022,Teen Birth Rate (Hispanic),56.36743215,37.146492968,82.011654374
Sumter,2022,Teen Birth Rate (white),19.615384615,14.604942245,25.790608222
Sumter,2022,Injury Death Rate,77.970089061,63.780980646,92.159197475
Sumter,2022,Injury Death Rate (Black),58.380079702,42.741555714,77.870845129
Sumter,2022,Injury Death Rate (white),108.66796842,83.687577122,138.76656967
Sumter,2022,Age-adjusted Death Rate,556.16748959,508.48897188,603.8460073
Sumter,2022,Child Mortality Rate,70.956417821,42.720398717,110.80723595
Sumter,2022,Infant Mortality Rate,8.111239861,5.0209853164,12.398891748
Sumter,2022,Drug Overdose Mortality Rate,12.423903591,6.2019679093,22.229795359
Sumter,2022,Motor Vehicle Mortality Rate,12.809199852,8.4413434155,18.636713276
Sumter,2022,MV Mortality Rate (Black),10.769865915,5.5649468765,18.812788362
Sumter,2022,MV Mortality Rate (white),16.695884464,9.1277953994,28.012857169
Sumter,2022,Homicide Rate,13.758029471,9.2139682605,19.758825272
Sumter,2022,Suicide Rate (Age-Adjusted),14.494046374,8.85334007,22.384879087
Sumter,2022,Firearm Fatalities Rate,20.164678205,13.605023708,28.786331974
Sumter,2022,Firearm Fatalities Rate (Black),16.498718177,8.7848725677,28.213310554
Sumter,2022,Firearm Fatalities Rate (white),28.864929111,16.814884913,46.215547697
Talbot,2022,Years of Potential Life Lost Rate,12044.121282,8780.4049648,15307.8376
Talbot,2022,Teen Birth Rate,18.675721562,11.703975274,28.275266882
Talbot,2022,Injury Death Rate,90.235256204,59.960672433,130.4150691
Talbot,2022,Injury Death Rate (Black),69.905627403,36.12125777,122.11106285
Talbot,2022,Injury Death Rate (white),125.46067592,71.711616511,203.74027756
Talbot,2022,Age-adjusted Death Rate,575.55743887,474.82690155,676.28797619
Talbot,2022,Motor Vehicle Mortality Rate,22.853486299,10.959134987,42.028374985
Taliaferro,2022,Age-adjusted Death Rate,721.11768021,489.96447738,1023.5689857
Tattnall,2022,Years of Potential Life Lost Rate,8346.8582213,7146.2595189,9547.4569237
Tattnall,2022,YPLL Rate (Black),9432.4306486,6831.5120766,12033.349221
Tattnall,2022,YPLL Rate (white),9140.1421899,7407.620261,10872.664119
Tattnall,2022,Teen Birth Rate,39.893617021,34.065567505,45.721666537
Tattnall,2022,Teen Birth Rate (Black),48.421052632,35.45029622,64.586898643
Tattnall,2022,Teen Birth Rate (Hispanic),48.806941432,35.600117992,65.307527654
Tattnall,2022,Teen Birth Rate (white),32.937571812,26.345805915,40.677633237
Tattnall,2022,Injury Death Rate,88.559951925,72.158419301,104.96148455
Tattnall,2022,Injury Death Rate (Black),70.811885503,46.256674607,103.75581906
Tattnall,2022,Injury Death Rate (white),107.0547741,84.756272813,133.42219037
Tattnall,2022,Age-adjusted Death Rate,471.54695883,425.58037518,517.51354248
Tattnall,2022,Motor Vehicle Mortality Rate,23.739409115,17.109278001,32.0887847
Tattnall,2022,Homicide Rate,7.9131363716,4.3261852896,13.276898232
Tattnall,2022,Suicide Rate (Age-Adjusted),18.607700011,11.922304505,27.686782641
Tattnall,2022,Firearm Fatalities Rate,14.232849416,8.4352885951,22.494038229
Taylor,2022,Years of Potential Life Lost Rate,9541.2331483,7194.7705288,11887.695768
Taylor,2022,YPLL Rate (Black),9116.2131169,6384.8835927,12620.681562
Taylor,2022,YPLL Rate (white),9775.8279213,6438.7500927,13112.90575
Taylor,2022,Teen Birth Rate,36.063569682,27.453260164,46.519377361
Taylor,2022,Teen Birth Rate (Black),46.012269939,31.044285309,65.685376372
Taylor,2022,Teen Birth Rate (white),29.850746269,19.835604111,43.142639598
Taylor,2022,Injury Death Rate,106.15449182,76.824532086,142.98940383
Taylor,2022,Injury Death Rate (Black),96.345301561,53.923733912,158.90692319
Taylor,2022,Injury Death Rate (white),115.17297274,75.899714762,167.57062853
Taylor,2022,Age-adjusted Death Rate,523.72602525,441.7132003,605.7388502
Taylor,2022,Motor Vehicle Mortality Rate,33.170970164,19.971090914,51.800578871
Telfair,2022,Years of Potential Life Lost Rate,10746.344137,8545.4202303,12947.268044
Telfair,2022,YPLL Rate (Black),14598.239337,10555.671297,18640.807378
Telfair,2022,YPLL Rate (white),11121.807941,7848.6181032,14394.997779
Telfair,2022,Teen Birth Rate,45.471627208,37.369409996,53.573844419
Telfair,2022,Teen Birth Rate (Black),52.393857272,39.784852466,67.731210248
Telfair,2022,Teen Birth Rate (white),41.047416844,31.169024544,53.063304844
Telfair,2022,Injury Death Rate,74.240918071,56.515626617,95.765375247
Telfair,2022,Injury Death Rate (Black),68.703670222,41.364097503,107.28929153
Telfair,2022,Injury Death Rate (white),94.051855618,66.221185987,129.6380939
Telfair,2022,Age-adjusted Death Rate,485.54460799,425.82819774,545.26101825
Telfair,2022,Child Mortality Rate,146.31291455,81.890227593,241.32090198
Telfair,2022,Motor Vehicle Mortality Rate,20.464636219,12.972823886,30.707002371
Telfair,2022,Firearm Fatalities Rate,17.616489034,9.6310984841,29.557475207
Terrell,2022,Years of Potential Life Lost Rate,11843.051438,9190.0989555,14496.003921
Terrell,2022,Teen Birth Rate,40.700960995,31.845995303,51.256124389
Terrell,2022,Injury Death Rate,80.717695625,56.222832505,112.25877486
Terrell,2022,Injury Death Rate (Black),65.066789145,37.903802463,104.17823254
Terrell,2022,Injury Death Rate (white),114.92051331,68.10917947,181.62395625
Terrell,2022,Age-adjusted Death Rate,590.95636901,501.5448466,680.36789142
Terrell,2022,Motor Vehicle Mortality Rate,32.464370354,19.830080813,50.138586993
Terrell,2022,MV Mortality Rate (Black),26.938929447,12.918263776,49.541650392
Terrell,2022,MV Mortality Rate (white),44.875246814,21.519425131,82.527176638
Thomas,2022,Years of Potential Life Lost Rate,9989.8647295,8915.7669574,11063.962501
Thomas,2022,YPLL Rate (Black),14311.061798,12162.749446,16459.37415
Thomas,2022,YPLL Rate (white),7524.4332835,6357.9530144,8690.9135526
Thomas,2022,Teen Birth Rate,35.691856814,31.903524889,39.480188739
Thomas,2022,Teen Birth Rate (Black),44.809010774,38.31675109,51.301270457
Thomas,2022,Teen Birth Rate (Hispanic),62.052505967,40.534757078,90.921298528
Thomas,2022,Teen Birth Rate (white),26.460411154,21.911777258,31.00904505
Thomas,2022,Injury Death Rate,65.38347858,54.77757521,75.989381951
Thomas,2022,Injury Death Rate (Black),46.458743413,32.876971923,63.768255131
Thomas,2022,Injury Death Rate (white),81.689272503,66.137919947,97.240625059
Thomas,2022,Age-adjusted Death Rate,503.54628891,467.4254855,539.66709231
Thomas,2022,Child Mortality Rate,75.703808848,51.781349211,106.87119016
Thomas,2022,Infant Mortality Rate,8.6536014253,5.9928705484,12.09254062
Thomas,2022,Drug Overdose Mortality Rate,9.7545602569,5.193892513,16.680595117
Thomas,2022,Motor Vehicle Mortality Rate,20.107238606,15.450954231,25.725892789
Thomas,2022,MV Mortality Rate (Black),17.391909284,10.62343002,26.86039332
Thomas,2022,MV Mortality Rate (white),23.051591658,16.613559678,31.159055312
Thomas,2022,Suicide Rate (Age-Adjusted),10.487524581,6.5724758197,15.878238251
Thomas,2022,Firearm Fatalities Rate,8.0609768113,4.7774457364,12.739818658
Tift,2022,Years of Potential Life Lost Rate,10423.51153,9335.3167681,11511.706293
Tift,2022,YPLL Rate (Black),15568.5461,13129.939282,18007.152917
Tift,2022,YPLL Rate (Hispanic),7365.1063687,5004.2324462,10454.180589
Tift,2022,YPLL Rate (white),8349.9373377,7041.5358549,9658.3388205
Tift,2022,Teen Birth Rate,38.587196468,34.969279636,42.2051133
Tift,2022,Teen Birth Rate (Black),45.37521815,38.782885658,51.967550642
Tift,2022,Teen Birth Rate (Hispanic),57.943925234,46.768225996,70.985223069
Tift,2022,Teen Birth Rate (white),24.658027358,20.528939556,28.787115159
Tift,2022,Injury Death Rate,66.384736428,55.186299137,77.583173719
Tift,2022,Injury Death Rate (Black),68.244966934,49.184969424,92.247369772
Tift,2022,Injury Death Rate (white),74.765368681,59.719921017,92.448536199
Tift,2022,Age-adjusted Death Rate,547.50334343,507.12268633,587.88400054
Tift,2022,Child Mortality Rate,59.78030737,38.302370924,88.948358766
Tift,2022,Infant Mortality Rate,6.6496163683,4.343750183,9.7432286658
Tift,2022,Drug Overdose Mortality Rate,8.2011580035,3.9327740385,15.082221564
Tift,2022,Motor Vehicle Mortality Rate,16.852275759,12.425537806,22.343672737
Tift,2022,MV Mortality Rate (Black),13.970545433,7.2187846891,24.403731356
Tift,2022,MV Mortality Rate (white),19.350690695,13.147855493,27.466760821
Tift,2022,Homicide Rate,9.830494193,6.5322919993,14.207801179
Tift,2022,Suicide Rate (Age-Adjusted),9.0569868959,5.3677444363,14.313943998
Tift,2022,Firearm Fatalities Rate,16.719118804,11.578475799,23.36329273
Tift,2022,Firearm Fatalities Rate (Black),29.247842972,17.334125376,46.2242014
Tift,2022,Firearm Fatalities Rate (white),12.314296018,6.7323402232,20.661296275
Toombs,2022,Years of Potential Life Lost Rate,11330.360164,9915.7128391,12745.007489
Toombs,2022,YPLL Rate (Black),12828.982114,9972.6213145,15685.342914
Toombs,2022,YPLL Rate (white),11464.295128,9561.1200171,13367.47024
Toombs,2022,Teen Birth Rate,46.779020318,41.458807944,52.099232692
Toombs,2022,Teen Birth Rate (Black),59.693877551,48.877223725,70.510531377
Toombs,2022,Teen Birth Rate (Hispanic),51.789077213,39.0146205,67.410602614
Toombs,2022,Teen Birth Rate (white),37.059724349,30.456355283,43.663093415
Toombs,2022,Injury Death Rate,90.447418171,74.397518187,106.49731816
Toombs,2022,Injury Death Rate (Black),76.034919741,50.107491219,110.62681624
Toombs,2022,Injury Death Rate (white),108.5736593,87.19356383,133.60923046
Toombs,2022,Age-adjusted Death Rate,587.57787667,536.69828083,638.45747251
Toombs,2022,Child Mortality Rate,66.891987044,40.273345882,104.46012383
Toombs,2022,Infant Mortality Rate,8.6013462977,5.4525157207,12.906242668
Toombs,2022,Drug Overdose Mortality Rate,14.871731317,7.6844405858,25.977921735
Toombs,2022,Motor Vehicle Mortality Rate,26.398040209,19.593134259,34.802525059
Toombs,2022,Homicide Rate,10.03125528,6.0394709645,15.665047713
Toombs,2022,Suicide Rate (Age-Adjusted),13.116116806,7.7734420755,20.729119253
Toombs,2022,Firearm Fatalities Rate,22.241168403,15.006022924,31.750650847
Toombs,2022,Firearm Fatalities Rate (Black),36.609405801,19.492966745,62.603198868
Toombs,2022,Firearm Fatalities Rate (white),19.518860099,11.156715041,31.697405941
Towns,2022,Years of Potential Life Lost Rate,7430.8231114,5355.318012,9506.3282107
Towns,2022,Teen Birth Rate,13.871374527,10.449817647,18.055500624
Towns,2022,Injury Death Rate,99.944099063,76.082078886,128.92060604
Towns,2022,Age-adjusted Death Rate,374.11178076,308.82331247,439.40024905
Towns,2022,Motor Vehicle Mortality Rate,29.515575615,18.911186224,43.916836906
Treutlen,2022,Years of Potential Life Lost Rate,10150.195577,7492.3219919,12808.069162
Treutlen,2022,Teen Birth Rate,29.247910864,21.079321541,39.534678815
Treutlen,2022,Teen Birth Rate (Black),27.888446215,15.24687306,46.792073948
Treutlen,2022,Teen Birth Rate (white),30.751708428,20.265569626,44.742121236
Treutlen,2022,Injury Death Rate,58.981391371,36.027366143,91.091975295
Treutlen,2022,Age-adjusted Death Rate,567.77470978,469.7980664,665.75135316
Troup,2022,Years of Potential Life Lost Rate,10327.354027,9479.4060724,11175.301982
Troup,2022,YPLL Rate (Black),11714.353522,10282.609411,13146.097633
Troup,2022,YPLL Rate (white),9936.3373894,8793.1510828,11079.523696
Troup,2022,Teen Birth Rate,37.742762917,34.767019217,40.718506617
Troup,2022,Teen Birth Rate (Black),46.991056541,41.759987714,52.222125367
Troup,2022,Teen Birth Rate (Hispanic),36.163522013,22.924570813,54.263039143
Troup,2022,Teen Birth Rate (white),31.798495555,28.067192335,35.529798775
Troup,2022,Injury Death Rate,82.866376539,73.328857422,92.403895656
Troup,2022,Injury Death Rate (Black),65.951289154,52.679547345,81.549790367
Troup,2022,Injury Death Rate (white),99.062177859,85.228717501,112.89563822
Troup,2022,Age-adjusted Death Rate,521.35328562,491.75888332,550.94768793
Troup,2022,Child Mortality Rate,63.032293056,45.616783025,84.904085094
Troup,2022,Child Mortality Rate (Black),76.148281472,47.721722586,115.28941327
Troup,2022,Child Mortality Rate (white),53.273351486,31.573164379,84.194862873
Troup,2022,Infant Mortality Rate,8.1106870229,6.0389392236,10.664055562
Troup,2022,Drug Overdose Mortality Rate,14.749964315,10.021885131,20.936396966
Troup,2022,Motor Vehicle Mortality Rate,18.193228439,14.610656355,22.388333111
Troup,2022,MV Mortality Rate (Black),19.001525711,13.159108932,26.55272761
Troup,2022,MV Mortality Rate (white),18.580851718,13.877068799,24.366314967
Troup,2022,Homicide Rate,10.220914854,7.5861600099,13.475002027
Troup,2022,Homicide Rate (Black),17.324920501,11.771442931,24.591341733
Troup,2022,Homicide Rate (white),6.4318332869,3.8119120341,10.165069524
Troup,2022,Suicide Rate (Age-Adjusted),13.638611347,10.089919756,18.03096749
Troup,2022,Firearm Fatalities Rate,21.43095945,16.856809102,26.863893248
Troup,2022,Firearm Fatalities Rate (Black),23.276925584,15.704843945,33.229258626
Troup,2022,Firearm Fatalities Rate (white),21.622708873,15.648461626,29.125646952
Turner,2022,Years of Potential Life Lost Rate,11347.207296,8865.1686472,13829.245944
Turner,2022,YPLL Rate (Black),16007.71007,11676.13357,21419.575524
Turner,2022,YPLL Rate (white),9295.0696122,6357.8207339,13121.864899
Turner,2022,Teen Birth Rate,50.920910076,41.149278656,62.314297795
Turner,2022,Teen Birth Rate (Black),48.335123523,35.255970771,64.676198171
Turner,2022,Teen Birth Rate (white),46.341463415,32.793977616,63.60727917
Turner,2022,Injury Death Rate,80.462660297,55.036400079,113.58926849
Turner,2022,Injury Death Rate (Black),63.075564526,30.247184913,115.99820892
Turner,2022,Injury Death Rate (white),102.37319684,64.156737423,154.99425029
Turner,2022,Age-adjusted Death Rate,617.284647,521.62718223,712.94211177
Turner,2022,Motor Vehicle Mortality Rate,21.376275896,11.045433687,37.340052101
Twiggs,2022,Years of Potential Life Lost Rate,14941.991276,11413.251917,18470.730635
Twiggs,2022,YPLL Rate (Black),12823.652214,8450.8676129,18657.740703
Twiggs,2022,YPLL Rate (white),17667.394414,12210.994329,23123.794499
Twiggs,2022,Teen Birth Rate,28.676470588,20.391773889,39.201679313
Twiggs,2022,Teen Birth Rate (Black),29.268292683,17.346245171,46.25652076
Twiggs,2022,Teen Birth Rate (white),29.325513196,17.912785316,45.29087669
Twiggs,2022,Injury Death Rate,107.95956424,78.443584646,144.93067593
Twiggs,2022,Injury Death Rate (Black),65.856432976,32.875294062,117.83535002
Twiggs,2022,Injury Death Rate (white),145.61179014,100.23245631,204.49309125
Twiggs,2022,Age-adjusted Death Rate,659.63517155,561.87695315,757.39338995
Twiggs,2022,Motor Vehicle Mortality Rate,24.36223158,13.319058707,40.875684965
Union,2022,Years of Potential Life Lost Rate,8067.4382247,6510.842218,9624.0342314
Union,2022,Teen Birth Rate,20.273828331,15.999788271,25.338806872
Union,2022,Injury Death Rate,93.133871625,75.885237218,110.38250603
Union,2022,Age-adjusted Death Rate,362.38830982,318.91870179,405.85791785
Union,2022,Drug Overdose Mortality Rate,23.013401922,13.40615469,36.846685821
Union,2022,Motor Vehicle Mortality Rate,10.94171712,6.4847550152,17.292630308
Union,2022,Suicide Rate (Age-Adjusted),26.254374605,16.990446954,38.756636063
Union,2022,Firearm Fatalities Rate,24.115020331,16.150207587,34.63319178
Upson,2022,Years of Potential Life Lost Rate,12866.543266,11312.587725,14420.498806
Upson,2022,YPLL Rate (Black),11654.09793,9079.5635514,14228.632308
Upson,2022,YPLL Rate (white),13890.561608,11855.828521,15925.294695
Upson,2022,Teen Birth Rate,44.669117647,39.05268819,50.285547104
Upson,2022,Teen Birth Rate (Black),56.561085973,45.475113122,67.647058824
Upson,2022,Teen Birth Rate (Hispanic),55.248618785,26.4938602,101.60417703
Upson,2022,Teen Birth Rate (white),38.405586267,31.853742923,44.957429611
Upson,2022,Injury Death Rate,69.184685096,55.703192757,84.943462364
Upson,2022,Injury Death Rate (Black),45.107195924,26.276603878,72.220990278
Upson,2022,Injury Death Rate (white),80.585588611,63.053260012,101.48421199
Upson,2022,Age-adjusted Death Rate,683.93165497,630.3991853,737.46412463
Upson,2022,Child Mortality Rate,67.98096533,38.856995469,110.39682868
Upson,2022,Motor Vehicle Mortality Rate,19.005625665,13.238114643,26.43222451
Upson,2022,Homicide Rate,6.5162145138,3.3670231264,11.382515394
Upson,2022,Suicide Rate (Age-Adjusted),19.338088277,12.258689127,29.016627329
Upson,2022,Firearm Fatalities Rate,15.965696561,9.8830178087,24.405263156
Walker,2022,Years of Potential Life Lost Rate,10412.203609,9548.4792581,11275.92796
Walker,2022,YPLL Rate (Black),12589.564915,8296.6026078,18317.155973
Walker,2022,YPLL Rate (white),10354.422047,9470.2532921,11238.590801
Walker,2022,Teen Birth Rate,40.711743772,37.375346469,44.048141076
Walker,2022,Teen Birth Rate (Black),33.766233766,22.057224955,49.475355952
Walker,2022,Teen Birth Rate (Hispanic),26.726057906,13.809744117,46.685044651
Walker,2022,Teen Birth Rate (white),41.587901701,38.040534724,45.135268679
Walker,2022,Injury Death Rate,81.18524682,71.692759477,90.677734164
Walker,2022,Injury Death Rate (Black),108.45333494,64.276319699,171.40302625
Walker,2022,Injury Death Rate (white),81.531661987,71.60204528,91.461278694
Walker,2022,Age-adjusted Death Rate,525.79505351,496.8630794,554.72702762
Walker,2022,Child Mortality Rate,54.816365177,37.733063525,76.982557215
Walker,2022,Infant Mortality Rate,5.788153579,3.9052429136,8.2629491404
Walker,2022,Drug Overdose Mortality Rate,22.457199922,16.500705809,29.863315132
Walker,2022,Motor Vehicle Mortality Rate,15.754364581,12.412647412,19.718936531
Walker,2022,Homicide Rate,4.145885416,2.5324145192,6.4029837736
Walker,2022,Suicide Rate (Age-Adjusted),14.65573266,10.805980323,19.431375261
Walker,2022,Firearm Fatalities Rate,11.556618764,8.2562178775,15.736834689
Walton,2022,Years of Potential Life Lost Rate,8508.5084071,7851.8378842,9165.1789299
Walton,2022,YPLL Rate (Black),10688.428707,9040.1893989,12336.668016
Walton,2022,YPLL Rate (white),8250.2169241,7491.5776445,9008.8562038
Walton,2022,Teen Birth Rate,23.037464505,21.024172551,25.050756459
Walton,2022,Teen Birth Rate (Black),35.39077312,30.039076567,40.742469673
Walton,2022,Teen Birth Rate (Hispanic),39.197812215,28.367651059,52.799195816
Walton,2022,Teen Birth Rate (white),18.15597338,16.033108028,20.278838731
Walton,2022,Injury Death Rate,79.270709473,71.193377091,87.348041855
Walton,2022,Injury Death Rate (Black),62.733070784,47.127013525,81.853049401
Walton,2022,Injury Death Rate (white),87.404070451,77.594775121,97.21336578
Walton,2022,Age-adjusted Death Rate,433.50958855,410.65929852,456.35987859
Walton,2022,Child Mortality Rate,62.766487025,47.661225116,81.140239535
Walton,2022,Child Mortality Rate (Black),118.04633319,75.634513082,175.64358661
Walton,2022,Child Mortality Rate (white),39.85905837,25.794680965,58.839833066
Walton,2022,Infant Mortality Rate,6.6241719785,4.9619593716,8.6645800436
Walton,2022,Infant Mortality Rate (Black),14.400921659,9.3195171935,21.258601208
Walton,2022,Infant Mortality Rate (white),4.3063096798,2.7298309375,6.4615788981
Walton,2022,Drug Overdose Mortality Rate,22.458425594,17.295724318,28.678908103
